,Gene Start,Gene Size,Strand,Gene Product,Accession
4773,860039.0,3644.0,+,Respiratory nitrate reductase 1 alpha chain,802.0
4774,863677.0,701.0,+,hypothetical protein_96,803.0
4775,864442.0,1541.0,+,Respiratory nitrate reductase 2 beta chain,804.0
4776,866119.0,1028.0,+,hypothetical protein_56,805.0
4777,867182.0,677.0,+,Nitrate reductase-like protein NarX,806.0
4778,868091.0,1256.0,+,putative nitrate transporter NarT,807.0
4779,869750.0,776.0,+,hypothetical protein_57,808.0
4780,944812.0,4469.0,-,hypothetical protein_92,909.0
4781,949281.0,2033.0,-,Outer membrane protein assembly factor BamA,910.0
4782,967844.0,1664.0,-,hypothetical protein_77,924.0
4783,969550.0,887.0,-,putative metallo-hydrolase,925.0
4784,1022129.0,563.0,-,hypothetical protein_13,969.0
4785,1022952.0,404.0,-,hypothetical protein_72,970.0
4786,1033918.0,533.0,+,hypothetical protein_83,978.0
4787,1034609.0,851.0,+,Cytochrome c551 peroxidase,979.0
4788,1036226.0,1517.0,+,Protein adenylyltransferase SelO,981.0
4789,1050572.0,530.0,-,hypothetical protein_89,994.0
4790,1051814.0,539.0,-,hypothetical protein_90,995.0
4791,1052531.0,593.0,+,hypothetical protein_91,996.0
4792,1058387.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,1000.0
4793,1064910.0,1544.0,-,hypothetical protein_120,1005.0
4794,1067621.0,230.0,-,hypothetical protein_33,1006.0
4795,1117189.0,332.0,+,hypothetical protein_109,1058.0
4796,1118931.0,176.0,+,hypothetical protein_112,1061.0
4797,1403252.0,941.0,-,hypothetical protein_116,1326.0
4798,1404190.0,1367.0,-,hypothetical protein_117,1327.0
4799,1407517.0,254.0,+,hypothetical protein_23,1329.0
4800,1408483.0,452.0,+,hypothetical protein_97,1331.0
4801,1515255.0,269.0,+,hypothetical protein_79,1458.0
4802,1518676.0,839.0,+,hypothetical protein_31,1461.0
4803,1683509.0,536.0,-,hypothetical protein_110,1622.0
4804,1684049.0,233.0,-,hypothetical protein_114,1623.0
4805,1951675.0,242.0,+,hypothetical protein_99,1886.0
4806,1952402.0,206.0,+,hypothetical protein_49,1888.0
4807,2076388.0,311.0,+,hypothetical protein_24,2005.0
4808,2077920.0,218.0,+,hypothetical protein_20,2007.0
4809,2160930.0,827.0,-,hypothetical protein_66,2085.0
4810,2161763.0,632.0,-,hypothetical protein_71,2086.0
4811,2162409.0,2360.0,-,hypothetical protein_67,2087.0
4812,2164862.0,923.0,-,Denitrification regulatory protein NirQ,2088.0
4813,2166030.0,635.0,-,Sporulation initiation inhibitor protein Soj,2090.0
4814,2166669.0,266.0,-,hypothetical protein_59,2091.0
4815,2167601.0,296.0,-,Major carboxysome shell protein 1A,2094.0
4816,2167991.0,251.0,-,hypothetical protein_68,2095.0
4817,2168242.0,257.0,-,Ethanolamine utilization protein EutN,2096.0
4818,2168513.0,1526.0,-,hypothetical protein_30,2097.0
4819,2170051.0,2702.0,-,hypothetical protein_82,2098.0
4820,69176.0,347.0,-,hypothetical protein_21,58.0
4821,73016.0,1004.0,-,hypothetical protein_73,63.0
4822,185244.0,710.0,+,hypothetical protein_8,166.0
4823,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
4824,194958.0,572.0,+,hypothetical protein_35,175.0
4825,625911.0,416.0,+,hypothetical protein_6,575.0
4826,626435.0,1208.0,+,hypothetical protein_5,576.0
4827,721125.0,1679.0,-,hypothetical protein_47,665.0
4828,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
4829,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
4830,726120.0,725.0,-,hypothetical protein_43,668.0
4831,727128.0,620.0,-,hypothetical protein_64,669.0
4832,729064.0,785.0,-,hypothetical protein_46,671.0
4833,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
4834,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
4835,790808.0,197.0,-,hypothetical protein_69,733.0
4836,791600.0,746.0,-,hypothetical protein_42,734.0
4837,793855.0,554.0,-,hypothetical protein_14,736.0
4838,843752.0,224.0,-,hypothetical protein_63,786.0
4839,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
4840,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
4841,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
4842,849000.0,1061.0,+,Protoheme IX farnesyltransferase,791.0
4843,850078.0,170.0,+,hypothetical protein_118,792.0
4844,850255.0,641.0,+,Cytochrome c oxidase assembly protein CtaG,793.0
4845,850951.0,896.0,+,Cytochrome c oxidase subunit 3,794.0
4846,859059.0,980.0,+,hypothetical protein_41,801.0
4847,860039.0,3644.0,+,Respiratory nitrate reductase 1 alpha chain,802.0
4848,863677.0,701.0,+,hypothetical protein_96,803.0
4849,864442.0,1541.0,+,Respiratory nitrate reductase 2 beta chain,804.0
4850,866119.0,1028.0,+,hypothetical protein_56,805.0
4851,867182.0,677.0,+,Nitrate reductase-like protein NarX,806.0
4852,868091.0,1256.0,+,putative nitrate transporter NarT,807.0
4853,869750.0,776.0,+,hypothetical protein_57,808.0
4854,944812.0,4469.0,-,hypothetical protein_92,909.0
4855,949281.0,2033.0,-,Outer membrane protein assembly factor BamA,910.0
4856,967844.0,1664.0,-,hypothetical protein_77,924.0
4857,969550.0,887.0,-,putative metallo-hydrolase,925.0
4858,1022129.0,563.0,-,hypothetical protein_13,969.0
4859,1022952.0,404.0,-,hypothetical protein_72,970.0
4860,1033918.0,533.0,+,hypothetical protein_83,978.0
4861,1034609.0,851.0,+,Cytochrome c551 peroxidase,979.0
4862,1036226.0,1517.0,+,Protein adenylyltransferase SelO,981.0
4863,1050572.0,530.0,-,hypothetical protein_89,994.0
4864,1051814.0,539.0,-,hypothetical protein_90,995.0
4865,1052531.0,593.0,+,hypothetical protein_91,996.0
4866,1058387.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,1000.0
4867,1064910.0,1544.0,-,hypothetical protein_120,1005.0
4868,1067621.0,230.0,-,hypothetical protein_33,1006.0
4869,1117189.0,332.0,+,hypothetical protein_109,1058.0
4870,1118931.0,176.0,+,hypothetical protein_112,1061.0
4871,1403252.0,941.0,-,hypothetical protein_116,1326.0
4872,1404190.0,1367.0,-,hypothetical protein_117,1327.0
4873,1407517.0,254.0,+,hypothetical protein_23,1329.0
4874,1408483.0,452.0,+,hypothetical protein_97,1331.0
4875,1515255.0,269.0,+,hypothetical protein_79,1458.0
4876,1518676.0,839.0,+,hypothetical protein_31,1461.0
4877,1683509.0,536.0,-,hypothetical protein_110,1622.0
4878,1684049.0,233.0,-,hypothetical protein_114,1623.0
4879,1951675.0,242.0,+,hypothetical protein_99,1886.0
4880,1952402.0,206.0,+,hypothetical protein_49,1888.0
4881,2076388.0,311.0,+,hypothetical protein_24,2005.0
4882,2077920.0,218.0,+,hypothetical protein_20,2007.0
4883,2160930.0,827.0,-,hypothetical protein_66,2085.0
4884,2161763.0,632.0,-,hypothetical protein_71,2086.0
4885,2162409.0,2360.0,-,hypothetical protein_67,2087.0
4886,2164862.0,923.0,-,Denitrification regulatory protein NirQ,2088.0
4887,2166030.0,635.0,-,Sporulation initiation inhibitor protein Soj,2090.0
4888,2166669.0,266.0,-,hypothetical protein_59,2091.0
4889,2167601.0,296.0,-,Major carboxysome shell protein 1A,2094.0
4890,2167991.0,251.0,-,hypothetical protein_68,2095.0
4891,2168242.0,257.0,-,Ethanolamine utilization protein EutN,2096.0
4892,2168513.0,1526.0,-,hypothetical protein_30,2097.0
4893,2170051.0,2702.0,-,hypothetical protein_82,2098.0
4894,2172859.0,326.0,-,Ribulose bisphosphate carboxylase small chain,2099.0
4895,69176.0,347.0,-,hypothetical protein_21,58.0
4896,73016.0,1004.0,-,hypothetical protein_73,63.0
4897,185244.0,710.0,+,hypothetical protein_8,166.0
4898,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
4899,194958.0,572.0,+,hypothetical protein_35,175.0
4900,625911.0,416.0,+,hypothetical protein_6,575.0
4901,626435.0,1208.0,+,hypothetical protein_5,576.0
4902,721125.0,1679.0,-,hypothetical protein_47,665.0
4903,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
4904,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
4905,726120.0,725.0,-,hypothetical protein_43,668.0
4906,727128.0,620.0,-,hypothetical protein_64,669.0
4907,729064.0,785.0,-,hypothetical protein_46,671.0
4908,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
4909,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
4910,790808.0,197.0,-,hypothetical protein_69,733.0
4911,791600.0,746.0,-,hypothetical protein_42,734.0
4912,793855.0,554.0,-,hypothetical protein_14,736.0
4913,843752.0,224.0,-,hypothetical protein_63,786.0
4914,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
4915,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
4916,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
4917,849000.0,1061.0,+,Protoheme IX farnesyltransferase,791.0
4918,850078.0,170.0,+,hypothetical protein_118,792.0
4919,850255.0,641.0,+,Cytochrome c oxidase assembly protein CtaG,793.0
4920,850951.0,896.0,+,Cytochrome c oxidase subunit 3,794.0
4921,859059.0,980.0,+,hypothetical protein_41,801.0
4922,860039.0,3644.0,+,Respiratory nitrate reductase 1 alpha chain,802.0
4923,863677.0,701.0,+,hypothetical protein_96,803.0
4924,864442.0,1541.0,+,Respiratory nitrate reductase 2 beta chain,804.0
4925,866119.0,1028.0,+,hypothetical protein_56,805.0
4926,867182.0,677.0,+,Nitrate reductase-like protein NarX,806.0
4927,868091.0,1256.0,+,putative nitrate transporter NarT,807.0
4928,869750.0,776.0,+,hypothetical protein_57,808.0
4929,944812.0,4469.0,-,hypothetical protein_92,909.0
4930,949281.0,2033.0,-,Outer membrane protein assembly factor BamA,910.0
4931,967844.0,1664.0,-,hypothetical protein_77,924.0
4932,969550.0,887.0,-,putative metallo-hydrolase,925.0
4933,1022129.0,563.0,-,hypothetical protein_13,969.0
4934,1022952.0,404.0,-,hypothetical protein_72,970.0
4935,1033918.0,533.0,+,hypothetical protein_83,978.0
4936,1034609.0,851.0,+,Cytochrome c551 peroxidase,979.0
4937,1036226.0,1517.0,+,Protein adenylyltransferase SelO,981.0
4938,1050572.0,530.0,-,hypothetical protein_89,994.0
4939,1051814.0,539.0,-,hypothetical protein_90,995.0
4940,1052531.0,593.0,+,hypothetical protein_91,996.0
4941,1058387.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,1000.0
4942,1064910.0,1544.0,-,hypothetical protein_120,1005.0
4943,1067621.0,230.0,-,hypothetical protein_33,1006.0
4944,1117189.0,332.0,+,hypothetical protein_109,1058.0
4945,1118931.0,176.0,+,hypothetical protein_112,1061.0
4946,1403252.0,941.0,-,hypothetical protein_116,1326.0
4947,1404190.0,1367.0,-,hypothetical protein_117,1327.0
4948,1407517.0,254.0,+,hypothetical protein_23,1329.0
4949,1408483.0,452.0,+,hypothetical protein_97,1331.0
4950,1515255.0,269.0,+,hypothetical protein_79,1458.0
4951,1518676.0,839.0,+,hypothetical protein_31,1461.0
4952,1683509.0,536.0,-,hypothetical protein_110,1622.0
4953,1684049.0,233.0,-,hypothetical protein_114,1623.0
4954,1951675.0,242.0,+,hypothetical protein_99,1886.0
4955,1952402.0,206.0,+,hypothetical protein_49,1888.0
4956,2076388.0,311.0,+,hypothetical protein_24,2005.0
4957,2077920.0,218.0,+,hypothetical protein_20,2007.0
4958,2160930.0,827.0,-,hypothetical protein_66,2085.0
4959,2161763.0,632.0,-,hypothetical protein_71,2086.0
4960,2162409.0,2360.0,-,hypothetical protein_67,2087.0
4961,2164862.0,923.0,-,Denitrification regulatory protein NirQ,2088.0
4962,2166030.0,635.0,-,Sporulation initiation inhibitor protein Soj,2090.0
4963,2166669.0,266.0,-,hypothetical protein_59,2091.0
4964,2167601.0,296.0,-,Major carboxysome shell protein 1A,2094.0
4965,2167991.0,251.0,-,hypothetical protein_68,2095.0
4966,2168242.0,257.0,-,Ethanolamine utilization protein EutN,2096.0
4967,2168513.0,1526.0,-,hypothetical protein_30,2097.0
4968,2170051.0,2702.0,-,hypothetical protein_82,2098.0
4969,2172859.0,326.0,-,Ribulose bisphosphate carboxylase small chain,2099.0
4970,2174913.0,935.0,+,HTH-type transcriptional activator CmpR,2101.0
4971,69176.0,347.0,-,hypothetical protein_21,58.0
4972,73016.0,1004.0,-,hypothetical protein_73,63.0
4973,185244.0,710.0,+,hypothetical protein_8,166.0
4974,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
4975,194958.0,572.0,+,hypothetical protein_35,175.0
4976,625911.0,416.0,+,hypothetical protein_6,575.0
4977,626435.0,1208.0,+,hypothetical protein_5,576.0
4978,721125.0,1679.0,-,hypothetical protein_47,665.0
4979,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
4980,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
4981,726120.0,725.0,-,hypothetical protein_43,668.0
4982,727128.0,620.0,-,hypothetical protein_64,669.0
4983,729064.0,785.0,-,hypothetical protein_46,671.0
4984,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
4985,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
4986,790808.0,197.0,-,hypothetical protein_69,733.0
4987,791600.0,746.0,-,hypothetical protein_42,734.0
4988,793855.0,554.0,-,hypothetical protein_14,736.0
4989,843752.0,224.0,-,hypothetical protein_63,786.0
4990,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
4991,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
4992,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
4993,849000.0,1061.0,+,Protoheme IX farnesyltransferase,791.0
4994,850078.0,170.0,+,hypothetical protein_118,792.0
4995,850255.0,641.0,+,Cytochrome c oxidase assembly protein CtaG,793.0
4996,850951.0,896.0,+,Cytochrome c oxidase subunit 3,794.0
4997,859059.0,980.0,+,hypothetical protein_41,801.0
4998,860039.0,3644.0,+,Respiratory nitrate reductase 1 alpha chain,802.0
4999,863677.0,701.0,+,hypothetical protein_96,803.0
5000,864442.0,1541.0,+,Respiratory nitrate reductase 2 beta chain,804.0
5001,866119.0,1028.0,+,hypothetical protein_56,805.0
5002,867182.0,677.0,+,Nitrate reductase-like protein NarX,806.0
5003,868091.0,1256.0,+,putative nitrate transporter NarT,807.0
5004,869750.0,776.0,+,hypothetical protein_57,808.0
5005,944812.0,4469.0,-,hypothetical protein_92,909.0
5006,949281.0,2033.0,-,Outer membrane protein assembly factor BamA,910.0
5007,967844.0,1664.0,-,hypothetical protein_77,924.0
5008,969550.0,887.0,-,putative metallo-hydrolase,925.0
5009,1022129.0,563.0,-,hypothetical protein_13,969.0
5010,1022952.0,404.0,-,hypothetical protein_72,970.0
5011,1033918.0,533.0,+,hypothetical protein_83,978.0
5012,1034609.0,851.0,+,Cytochrome c551 peroxidase,979.0
5013,1036226.0,1517.0,+,Protein adenylyltransferase SelO,981.0
5014,1050572.0,530.0,-,hypothetical protein_89,994.0
5015,1051814.0,539.0,-,hypothetical protein_90,995.0
5016,1052531.0,593.0,+,hypothetical protein_91,996.0
5017,1058387.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,1000.0
5018,1064910.0,1544.0,-,hypothetical protein_120,1005.0
5019,1067621.0,230.0,-,hypothetical protein_33,1006.0
5020,1117189.0,332.0,+,hypothetical protein_109,1058.0
5021,1118931.0,176.0,+,hypothetical protein_112,1061.0
5022,1403252.0,941.0,-,hypothetical protein_116,1326.0
5023,1404190.0,1367.0,-,hypothetical protein_117,1327.0
5024,1407517.0,254.0,+,hypothetical protein_23,1329.0
5025,1408483.0,452.0,+,hypothetical protein_97,1331.0
5026,1515255.0,269.0,+,hypothetical protein_79,1458.0
5027,1518676.0,839.0,+,hypothetical protein_31,1461.0
5028,1683509.0,536.0,-,hypothetical protein_110,1622.0
5029,1684049.0,233.0,-,hypothetical protein_114,1623.0
5030,1951675.0,242.0,+,hypothetical protein_99,1886.0
5031,1952402.0,206.0,+,hypothetical protein_49,1888.0
5032,2076388.0,311.0,+,hypothetical protein_24,2005.0
5033,2077920.0,218.0,+,hypothetical protein_20,2007.0
5034,2160930.0,827.0,-,hypothetical protein_66,2085.0
5035,2161763.0,632.0,-,hypothetical protein_71,2086.0
5036,2162409.0,2360.0,-,hypothetical protein_67,2087.0
5037,2164862.0,923.0,-,Denitrification regulatory protein NirQ,2088.0
5038,2166030.0,635.0,-,Sporulation initiation inhibitor protein Soj,2090.0
5039,2166669.0,266.0,-,hypothetical protein_59,2091.0
5040,2167601.0,296.0,-,Major carboxysome shell protein 1A,2094.0
5041,2167991.0,251.0,-,hypothetical protein_68,2095.0
5042,2168242.0,257.0,-,Ethanolamine utilization protein EutN,2096.0
5043,2168513.0,1526.0,-,hypothetical protein_30,2097.0
5044,2170051.0,2702.0,-,hypothetical protein_82,2098.0
5045,2172859.0,326.0,-,Ribulose bisphosphate carboxylase small chain,2099.0
5046,2174913.0,935.0,+,HTH-type transcriptional activator CmpR,2101.0
5047,2175838.0,326.0,-,hypothetical protein_75,2102.0
5048,69176.0,347.0,-,hypothetical protein_21,58.0
5049,73016.0,1004.0,-,hypothetical protein_73,63.0
5050,185244.0,710.0,+,hypothetical protein_8,166.0
5051,190817.0,920.0,+,2-dehydropantoate 2-reductase,170.0
5052,194958.0,572.0,+,hypothetical protein_35,175.0
5053,625911.0,416.0,+,hypothetical protein_6,575.0
5054,626435.0,1208.0,+,hypothetical protein_5,576.0
5055,721125.0,1679.0,-,hypothetical protein_47,665.0
5056,722973.0,1157.0,-,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",666.0
5057,724127.0,1001.0,-,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",667.0
5058,726120.0,725.0,-,hypothetical protein_43,668.0
5059,727128.0,620.0,-,hypothetical protein_64,669.0
5060,729064.0,785.0,-,hypothetical protein_46,671.0
5061,729843.0,662.0,-,Phosphorylated carbohydrates phosphatase,672.0
5062,730505.0,818.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",673.0
5063,790808.0,197.0,-,hypothetical protein_69,733.0
5064,791600.0,746.0,-,hypothetical protein_42,734.0
5065,793855.0,554.0,-,hypothetical protein_14,736.0
5066,843752.0,224.0,-,hypothetical protein_63,786.0
5067,845451.0,452.0,-,tRNA (adenine(37)-N6)-methyltransferase,788.0
5068,846483.0,857.0,+,Cytochrome c oxidase subunit 2,789.0
5069,847441.0,1619.0,+,Cytochrome c oxidase subunit 1,790.0
5070,849000.0,1061.0,+,Protoheme IX farnesyltransferase,791.0
5071,850078.0,170.0,+,hypothetical protein_118,792.0
5072,850255.0,641.0,+,Cytochrome c oxidase assembly protein CtaG,793.0
5073,850951.0,896.0,+,Cytochrome c oxidase subunit 3,794.0
5074,859059.0,980.0,+,hypothetical protein_41,801.0
5075,860039.0,3644.0,+,Respiratory nitrate reductase 1 alpha chain,802.0
5076,863677.0,701.0,+,hypothetical protein_96,803.0
5077,864442.0,1541.0,+,Respiratory nitrate reductase 2 beta chain,804.0
5078,866119.0,1028.0,+,hypothetical protein_56,805.0
5079,867182.0,677.0,+,Nitrate reductase-like protein NarX,806.0
5080,868091.0,1256.0,+,putative nitrate transporter NarT,807.0
5081,869750.0,776.0,+,hypothetical protein_57,808.0
5082,944812.0,4469.0,-,hypothetical protein_92,909.0
5083,949281.0,2033.0,-,Outer membrane protein assembly factor BamA,910.0
5084,967844.0,1664.0,-,hypothetical protein_77,924.0
5085,969550.0,887.0,-,putative metallo-hydrolase,925.0
5086,1022129.0,563.0,-,hypothetical protein_13,969.0
5087,1022952.0,404.0,-,hypothetical protein_72,970.0
5088,1033918.0,533.0,+,hypothetical protein_83,978.0
5089,1034609.0,851.0,+,Cytochrome c551 peroxidase,979.0
5090,1036226.0,1517.0,+,Protein adenylyltransferase SelO,981.0
5091,1050572.0,530.0,-,hypothetical protein_89,994.0
5092,1051814.0,539.0,-,hypothetical protein_90,995.0
5093,1052531.0,593.0,+,hypothetical protein_91,996.0
5094,1058387.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,1000.0
5095,1064910.0,1544.0,-,hypothetical protein_120,1005.0
5096,1067621.0,230.0,-,hypothetical protein_33,1006.0
5097,1117189.0,332.0,+,hypothetical protein_109,1058.0
5098,1118931.0,176.0,+,hypothetical protein_112,1061.0
5099,1403252.0,941.0,-,hypothetical protein_116,1326.0
5100,1404190.0,1367.0,-,hypothetical protein_117,1327.0
5101,1407517.0,254.0,+,hypothetical protein_23,1329.0
5102,1408483.0,452.0,+,hypothetical protein_97,1331.0
5103,1515255.0,269.0,+,hypothetical protein_79,1458.0
5104,1518676.0,839.0,+,hypothetical protein_31,1461.0
5105,1683509.0,536.0,-,hypothetical protein_110,1622.0
5106,1684049.0,233.0,-,hypothetical protein_114,1623.0
5107,1951675.0,242.0,+,hypothetical protein_99,1886.0
5108,1952402.0,206.0,+,hypothetical protein_49,1888.0
5109,2076388.0,311.0,+,hypothetical protein_24,2005.0
5110,2077920.0,218.0,+,hypothetical protein_20,2007.0
